CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-22-08,SX,Motase ,1970,800,1,800,1,800,2,1600,"1,622",49.20%,"3,222","1,695",51.40%,"3,295",2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1971,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1972,300,1,300,1,300,2,600,722,51.60%,"1,322",800,57.20%,"1,400",2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1973,"3,000",1,"3,000",1,"3,000",2,6000,"9,868",59.70%,"15,868","10,531",63.70%,"16,531",2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1974,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1975,33,1,33,1,33,2,66,48,41.30%,114,50,43.00%,116,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1976,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1977,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1978,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1979,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1980,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1981,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1982,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1983,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1984,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1985,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1986,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1987,750,1,750,1,750,2,1500,945,37.00%,"2,445","1,054",41.30%,"2,554",2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1988,50,1,50,1,50,2,100,137,51.10%,237,169,62.80%,269,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1989,200,1,200,1,200,2,400,338,40.10%,738,443,52.60%,843,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1990,30,1,30,1,30,2,60,66,45.10%,126,87,59.00%,147,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1991,150,1,150,1,150,2,300,413,50.30%,713,522,63.50%,822,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1992,250,1,250,1,250,2,500,695,51.40%,"1,195",852,63.00%,"1,352",2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1993,200,1,200,1,200,2,400,498,50.60%,898,584,59.30%,984,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1994,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1995,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1996,50,1,50,1,50,2,100,211,63.10%,311,234,70.10%,334,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1997,110,1,110,1,110,2,220,418,55.50%,638,533,70.80%,753,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1998,250,1,250,1,250,2,500,275,30.80%,775,394,44.10%,894,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,1999,333,1,333,1,333,2,666,153,17.70%,819,196,22.70%,862,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2000,363,1,363,1,363,2,726,"1,084",57.50%,"1,810","1,161",61.50%,"1,887",2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2001,229,1,229,1,229,2,457,405,43.30%,862,479,51.20%,936,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2002,86,1,86,1,86,2,171,182,50.00%,353,193,52.90%,364,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2003,"1,030",1,"1,030",1,"1,030",2,2059,950,29.90%,"3,010","1,122",35.30%,"3,182",2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2004,249,1,249,1,249,2,498,230,29.20%,727,290,36.80%,788,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2005,134,1,134,1,134,2,269,58,15.00%,327,117,30.40%,386,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2006,72,1,72,1,72,2,143,109,40.40%,252,126,46.70%,269,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2007,148,1,148,1,148,2,296,170,31.40%,465,245,45.30%,541,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2008,35,1,35,1,35,2,69,54,43.10%,123,55,44.30%,125,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2009,137,1,137,1,137,2,275,42,12.70%,317,60,17.90%,335,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2010,275,1,275,1,275,2,549,142,19.80%,691,166,23.20%,715,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2011,455,1,455,1,455,2,911,422,29.60%,"1,333",513,36.00%,"1,423",2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2012,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2013,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2014,304,1,304,1,304,2,609,203,22.50%,812,295,32.70%,904,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2015,139,1,139,1,139,2,278,33,8.30%,311,125,31.00%,403,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2016,269,1,269,1,269,2,538,161,16.80%,699,423,44.00%,961,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2017,3,1,3,1,3,2,6,0,6.10%,6,1,16.60%,7,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2018,151,1,151,1,151,2,301,47,12.30%,348,79,20.80%,380,2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-08,SX,Motase ,2019,523,1,523,1,523,2,1047,133,7.90%,"1,179",639,37.90%,"1,686",2,5,5,Motase,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1954,,,,,,,,,,,,,,,,,,,,4
SX_L-22-12,SX,Sustut,1955,,,,,,,,,,,,,,,,,,,,4
SX_L-22-12,SX,Sustut,1956,,,,,,,,,,,,,,,,,,,,4
SX_L-22-12,SX,Sustut,1957,,,,,,,,,,,,,,,,,,,,4
SX_L-22-12,SX,Sustut,1958,,,,,,,,,,,,,,,,,,,,4
SX_L-22-12,SX,Sustut,1959,,,,,,,,,,,,,,,,,,,,4
SX_L-22-12,SX,Sustut,1960,75,1,75,1,75,1,75,55,37.50%,130,71,48.80%,146,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1961,250,1,250,1,250,1,250,206,44.40%,456,214,46.10%,464,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1962,250,1,250,1,250,1,250,222,44.00%,472,254,50.40%,504,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1963,200,1,200,1,200,1,200,67,23.10%,267,89,30.90%,289,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1964,200,1,200,1,200,1,200,163,41.90%,363,190,48.70%,390,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1965,"2,000",1,"2,000",1,"2,000",1,2000,"1,040",30.50%,"3,040","1,412",41.40%,"3,412",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1966,50,1,50,1,50,1,50,64,54.20%,114,67,57.40%,117,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1967,50,1,50,1,50,1,50,72,53.60%,122,85,63.00%,135,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1968,500,1,500,1,500,1,500,589,52.10%,"1,089",630,55.80%,"1,130",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1969,"1,500",1,"1,500",1,"1,500",1,1500,"1,147",41.40%,"2,647","1,268",45.80%,"2,768",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1970,"2,000",1,"2,000",1,"2,000",1,2000,"1,641",44.20%,"3,641","1,714",46.20%,"3,714",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1971,500,1,500,1,500,1,500,484,48.30%,984,501,50.00%,"1,001",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1972,400,1,400,1,400,1,400,380,46.30%,780,421,51.30%,821,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1973,"3,000",1,"3,000",1,"3,000",1,3000,"3,752",53.60%,"6,752","4,004",57.20%,"7,004",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1974,25,1,25,1,25,1,25,38,58.20%,63,41,61.90%,66,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1975,12,1,12,1,12,1,12,7,37.10%,19,8,38.50%,20,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1976,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1977,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1978,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1979,100,1,100,1,100,1,100,94,46.00%,194,105,51.30%,205,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1980,500,1,500,1,500,1,500,424,38.80%,924,592,54.20%,"1,092",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1981,300,1,300,1,300,1,300,300,47.50%,600,331,52.40%,631,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1982,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1983,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1984,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1985,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1986,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1987,500,1,500,1,500,1,500,234,31.20%,734,251,33.40%,751,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1988,500,1,500,1,500,1,500,662,52.90%,"1,162",752,60.00%,"1,252",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1989,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1990,100,1,100,1,100,1,100,88,43.00%,188,104,51.00%,204,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1991,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1992,"2,600",1,"2,600",1,"2,600",1,2600,"2,929",50.80%,"5,529","3,161",54.90%,"5,761",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1993,"2,169",1,"2,169",1,"2,169",1,2169,"2,856",54.70%,"5,025","3,050",58.40%,"5,219",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1994,"2,308",1,"2,308",1,"2,308",1,2308,"3,692",58.80%,"6,000","3,968",63.20%,"6,276",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1995,802,1,802,1,802,1,802,"1,276",59.90%,"2,078","1,327",62.30%,"2,129",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1996,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1997,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1998,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,1999,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2000,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2001,"1,031",1,"1,031",1,"1,031",1,1031,"1,423",55.60%,"2,454","1,527",59.70%,"2,558",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2002,810,1,810,1,810,1,810,"2,017",69.40%,"2,827","2,097",72.10%,"2,907",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2003,"4,093",1,"4,093",1,"4,093",1,4093,"4,413",50.80%,"8,506","4,595",52.90%,"8,688",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2004,"1,315",1,"1,315",1,"1,315",1,1315,"1,239",47.20%,"2,555","1,314",50.00%,"2,629",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2005,963,1,963,1,963,1,963,"1,344",52.50%,"2,307","1,598",62.40%,"2,561",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2006,662,1,662,1,662,1,662,"1,725",69.60%,"2,388","1,816",73.30%,"2,478",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2007,"2,024",1,"2,024",1,"2,024",1,2024,"1,454",40.10%,"3,479","1,606",44.20%,"3,630",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2008,174,1,174,1,174,1,174,635,78.10%,809,639,78.60%,813,5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2009,414,1,414,1,414,1,414,871,66.50%,"1,285",895,68.40%,"1,310",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2010,349,1,349,1,349,1,349,797,68.50%,"1,147",814,70.00%,"1,164",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2011,"1,545",1,"1,545",1,"1,545",1,1545,"1,274",43.90%,"2,819","1,357",46.80%,"2,901",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2012,"1,229",1,"1,229",1,"1,229",1,1229,"1,134",47.50%,"2,362","1,158",48.50%,"2,386",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2013,"1,120",1,"1,120",1,"1,120",1,1120,828,41.90%,"1,948",857,43.40%,"1,977",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2014,749,1,749,1,749,1,749,386,32.90%,"1,134",425,36.20%,"1,173",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2015,"1,200",1,"1,200",1,"1,200",1,1200,851,40.60%,"2,051",895,42.70%,"2,096",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2016,"1,036",1,"1,036",1,"1,036",1,1036,"1,036",45.70%,"2,072","1,230",54.30%,"2,266",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2017,"2,447",1,"2,447",1,"2,447",1,2447,787,24.10%,"3,234",823,25.20%,"3,270",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2018,"1,529",1,"1,529",1,"1,529",1,1529,958,38.40%,"2,487",964,38.70%,"2,493",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-22-12,SX,Sustut,2019,"2,149",1,"2,149",1,"2,149",1,2149,299,12.00%,"2,448",349,14.00%,"2,498",5,5,5,Sustut+,[LOOKUP CU],Sockeye Model,4
SX_L-24-02,SX,Damdochax/Wiminasik,1954,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1955,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1956,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1957,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1958,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1959,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1960,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1961,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1962,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1963,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1964,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1965,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1966,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1967,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1968,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1969,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1970,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1971,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1972,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1973,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1974,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1975,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1976,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1977,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1978,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1979,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1980,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1981,,,,,,,,,,,,,,,,,,,,3
SX_L-24-02,SX,Damdochax/Wiminasik,1982,"5,000",1,"5,000",1,"5,000",1,5000,"6,829",45.40%,"11,829","10,030",66.70%,"15,030",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1983,500,1,500,1,500,1,500,"1,090",48.10%,"1,590","1,766",77.90%,"2,266",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1984,"1,000",1,"1,000",1,"1,000",1,1000,"1,514",40.50%,"2,514","2,737",73.20%,"3,737",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1985,"15,000",1,"15,000",1,"15,000",1,15000,"15,321",38.00%,"30,321","25,304",62.80%,"40,304",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1986,"10,000",1,"10,000",1,"10,000",1,10000,"11,287",25.70%,"21,287","33,837",77.20%,"43,837",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1987,"2,000",1,"2,000",1,"2,000",1,2000,"3,342",43.20%,"5,342","5,745",74.20%,"7,745",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1988,"2,000",1,"2,000",1,"2,000",1,2000,"2,063",30.50%,"4,063","4,771",70.50%,"6,771",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1989,"5,000",1,"5,000",1,"5,000",1,5000,"13,428",41.10%,"18,428","27,650",84.70%,"32,650",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1990,"4,000",1,"4,000",1,"4,000",1,4000,"3,904",27.10%,"7,904","10,431",72.30%,"14,431",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1991,"3,000",1,"3,000",1,"3,000",1,3000,"6,770",49.40%,"9,770","10,719",78.10%,"13,719",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1992,"4,500",1,"4,500",1,"4,500",1,4500,"9,366",51.40%,"13,866","13,735",75.30%,"18,235",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1993,"8,150",1,"8,150",1,"8,150",1,8150,"24,690",53.90%,"32,840","37,665",82.20%,"45,815",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1994,"3,875",1,"3,875",1,"3,875",1,3875,"3,944",32.60%,"7,819","8,239",68.00%,"12,114",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1995,"1,035",1,"1,035",1,"1,035",1,1035,"3,650",53.40%,"4,685","5,795",84.80%,"6,830",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1996,"1,543",1,"1,543",1,"1,543",1,1543,"4,610",45.20%,"6,153","8,668",84.90%,"10,210",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1997,"3,000",1,"3,000",1,"3,000",1,3000,"4,085",29.80%,"7,085","10,697",78.10%,"13,697",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1998,"8,190",1,"8,190",1,"8,190",1,8190,"4,363",17.90%,"12,553","16,132",66.30%,"24,322",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,1999,"1,200",1,"1,200",1,"1,200",1,1200,"2,795",50.70%,"3,995","4,316",78.20%,"5,516",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2000,500,1,500,1,500,1,500,967,54.00%,"1,467","1,291",72.10%,"1,791",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2001,"1,750",1,"1,750",1,"1,750",1,1750,"2,317",32.90%,"4,067","5,303",75.20%,"7,053",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2002,463,1,463,1,463,1,463,"1,039",62.50%,"1,501","1,201",72.20%,"1,663",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2003,"1,568",1,"1,568",1,"1,568",1,1568,"3,367",56.10%,"4,934","4,436",73.90%,"6,004",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2004,586,1,586,1,586,1,586,961,36.70%,"1,547","2,032",77.60%,"2,618",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2005,505,1,505,1,505,1,505,467,34.10%,972,865,63.10%,"1,370",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2006,"1,701",1,"1,701",1,"1,701",1,1701,"1,896",39.60%,"3,597","3,085",64.50%,"4,786",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2007,"2,067",1,"2,067",1,"2,067",1,2067,"2,114",22.30%,"4,181","7,416",78.20%,"9,483",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2008,"2,000",1,"2,000",1,"2,000",1,2000,"1,187",31.20%,"3,187","1,801",47.40%,"3,801",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2009,"1,716",1,"1,716",1,"1,716",1,1716,"1,016",24.40%,"2,732","2,450",58.80%,"4,166",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
SX_L-24-02,SX,Damdochax/Wiminasik,2010,"1,970",1,"1,970",1,"1,970",1,1970,"1,052",30.40%,"3,022","1,484",43.00%,"3,454",1,5,5,Damdochax,[LOOKUP CU],Sockeye Model,3
