,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
2235,530,Lake Sockeye,1969,NA,NA,NA,CC
2236,531,Lake Sockeye,1969,NA,NA,NA,CC
2237,532,Lake Sockeye,1969,NA,NA,NA,CC
2238,533,Lake Sockeye,1969,NA,NA,NA,CC
2239,534,Lake Sockeye,1969,NA,NA,NA,CC
2240,535,Lake Sockeye,1969,1400,700,2255,CC
2241,536,Lake Sockeye,1969,NA,3500,NA,CC
2242,537,Lake Sockeye,1969,NA,5000,NA,CC
2243,538,Lake Sockeye,1969,7000,3500,25897,CC
2244,539,Lake Sockeye,1969,NA,75,NA,CC
2245,540,Lake Sockeye,1969,NA,3500,NA,CC
2246,541,Lake Sockeye,1969,NA,NA,NA,CC
2247,542,Lake Sockeye,1969,NA,75,NA,CC
2248,543,Lake Sockeye,1969,NA,1500,NA,CC
2249,544,Lake Sockeye,1969,NA,300,NA,CC
2250,545,Lake Sockeye,1969,NA,NA,NA,CC
2251,546,Lake Sockeye,1969,NA,NA,NA,CC
2252,547,Lake Sockeye,1969,NA,NA,NA,CC
2253,548,Lake Sockeye,1969,NA,750,NA,CC
2254,549,Lake Sockeye,1969,NA,400,NA,CC
2255,550,Lake Sockeye,1969,1500,750,1778,CC
2256,551,Lake Sockeye,1969,NA,NA,NA,CC
2257,552,Lake Sockeye,1969,NA,400,NA,CC
2258,553,Lake Sockeye,1969,7000,3500,8298,CC
2259,554,Lake Sockeye,1969,NA,NA,NA,CC
2260,555,Lake Sockeye,1969,NA,NA,NA,CC
2261,556,Lake Sockeye,1969,NA,NA,NA,CC
2262,557,Lake Sockeye,1969,NA,750,NA,CC
2263,558,Lake Sockeye,1969,NA,NA,NA,CC
2264,559,Lake Sockeye,1969,NA,NA,NA,CC
2265,560,Lake Sockeye,1969,NA,NA,NA,CC
2266,561,Lake Sockeye,1969,NA,75,NA,CC
2267,562,Lake Sockeye,1969,NA,NA,NA,CC
2268,563,Lake Sockeye,1969,4000,2000,6444,CC
2269,564,Lake Sockeye,1969,NA,500,NA,CC
2270,565,Lake Sockeye,1969,3000,1500,3556,CC
2271,566,Lake Sockeye,1969,NA,NA,NA,CC
2272,567,Lake Sockeye,1969,NA,NA,NA,CC
2273,568,Lake Sockeye,1969,NA,400,NA,CC
2274,569,Lake Sockeye,1969,NA,NA,NA,CC
2275,570,Lake Sockeye,1969,NA,NA,NA,CC
2276,571,Lake Sockeye,1969,NA,NA,NA,CC
2277,572,Lake Sockeye,1969,1500,750,2044,CC
2278,573,Lake Sockeye,1969,3000,1500,3556,CC
2279,574,Lake Sockeye,1969,NA,NA,NA,CC
2280,575,Lake Sockeye,1969,NA,NA,NA,CC
2281,576,Lake Sockeye,1969,NA,750,NA,CC
2282,577,Lake Sockeye,1969,NA,300,NA,CC
2283,578,Lake Sockeye,1969,7000,3500,8298,CC
2284,579,Lake Sockeye,1969,2000,1000,3222,CC
2285,580,Lake Sockeye,1969,NA,NA,NA,CC
2286,581,Lake Sockeye,1969,NA,100,NA,CC
2287,582,Lake Sockeye,1969,3000,1500,3556,CC
2288,583,Lake Sockeye,1969,NA,NA,NA,CC
2289,584,Lake Sockeye,1969,3000,1500,4088,CC
2290,585,Lake Sockeye,1969,NA,NA,NA,CC
2291,586,Lake Sockeye,1969,NA,NA,NA,CC
2292,587,Lake Sockeye,1969,NA,500,NA,CC
2293,588,Lake Sockeye,1969,400,200,644,CC
2294,589,Lake Sockeye,1969,NA,400,NA,CC
2295,590,Lake Sockeye,1969,NA,NA,NA,CC
2296,591,Lake Sockeye,1969,NA,400,NA,CC
2297,592,Lake Sockeye,1969,NA,200,NA,CC
2298,593,Lake Sockeye,1969,NA,NA,NA,CC
2299,594,Lake Sockeye,1969,NA,200,NA,CC
2300,595,Lake Sockeye,1969,NA,NA,NA,CC
2301,596,Lake Sockeye,1969,NA,NA,NA,CC
2302,597,Lake Sockeye,1969,3000,1500,4833,CC
2303,598,Lake Sockeye,1969,NA,NA,NA,CC
2304,599,Lake Sockeye,1969,1500,750,1778,CC
2305,600,Lake Sockeye,1969,NA,100,NA,CC
2306,601,Lake Sockeye,1969,NA,25,NA,CC
2307,602,Lake Sockeye,1969,NA,NA,NA,CC
2308,603,Lake Sockeye,1969,NA,75,NA,CC
2309,604,Lake Sockeye,1969,NA,NA,NA,CC
2310,605,Lake Sockeye,1969,NA,NA,NA,CC
2311,606,Lake Sockeye,1969,NA,25,NA,CC
2312,607,Lake Sockeye,1969,400,200,644,CC
2313,608,Pink (Even),1969,NA,NA,NA,CC
2314,609,Pink (Even),1969,NA,NA,NA,CC
2315,610,Pink (Odd),1969,24812,31225,79439,CC
2316,611,Pink (Odd),1969,379424,180525,680368,CC
2317,612,Pink (Odd),1969,370675,219675,433314,CC
2318,613,River Sockeye,1969,NA,NA,NA,CC
2319,614,Lake Sockeye,1969,100197,40725,184989,CC
2320,615,River Sockeye,1969,NA,75,NA,CC
2321,500,Chum,1970,54233,37525,148920,CC
2322,501,Chum,1970,24819,16075,52598,CC
2323,502,Chum,1970,NA,7500,NA,CC
2324,503,Chum,1970,588977,360450,1227371,CC
2325,504,Chum,1970,261505,91650,474623,CC
2326,505,Chum,1970,NA,71000,NA,CC
2327,506,Chum,1970,134960,92000,254118,CC
2328,507,Chum,1970,120561,80350,328114,CC
2329,508,Chum,1970,77488,70450,243585,CC
2330,509,Chinook,1970,NA,200,NA,CC
2331,510,Chinook,1970,NA,1900,NA,CC
2332,511,Chinook,1970,NA,1500,NA,CC
2333,512,Chinook,1970,NA,8250,NA,CC
2334,513,Chinook,1970,NA,750,NA,CC
2335,514,Chinook,1970,NA,1500,NA,CC
2336,515,Chinook,1970,NA,13075,NA,CC
2337,516,Coho,1970,728,475,996,CC
2338,517,Coho,1970,17891,6275,24478,CC
2339,518,Coho,1970,63708,56000,98436,CC
2340,519,Coho,1970,8600,2925,13140,CC
2341,520,Coho,1970,86965,41350,126632,CC
2342,521,Coho,1970,4725,NA,8339,CC
2343,522,Coho,1970,84333,19625,148836,CC
2344,523,Coho,1970,110654,41850,169064,CC
2345,524,Lake Sockeye,1970,70134,70065,153056,CC
2346,525,Lake Sockeye,1970,201415,44750,225240,CC
2347,526,Lake Sockeye,1970,NA,22500,NA,CC
2348,527,Lake Sockeye,1970,NA,35000,NA,CC
2349,528,Lake Sockeye,1970,NA,NA,NA,CC
2350,529,Lake Sockeye,1970,NA,NA,NA,CC
2351,530,Lake Sockeye,1970,NA,NA,NA,CC
2352,531,Lake Sockeye,1970,NA,NA,NA,CC
2353,532,Lake Sockeye,1970,NA,NA,NA,CC
2354,533,Lake Sockeye,1970,NA,NA,NA,CC
2355,534,Lake Sockeye,1970,NA,NA,NA,CC
2356,535,Lake Sockeye,1970,1400,700,5402,CC
2357,536,Lake Sockeye,1970,NA,3500,NA,CC
2358,537,Lake Sockeye,1970,NA,1500,NA,CC
2359,538,Lake Sockeye,1970,30000,15000,80480,CC
2360,539,Lake Sockeye,1970,NA,200,NA,CC
2361,540,Lake Sockeye,1970,NA,1500,NA,CC
2362,541,Lake Sockeye,1970,1500,750,4024,CC
2363,542,Lake Sockeye,1970,NA,75,NA,CC
2364,543,Lake Sockeye,1970,NA,7500,NA,CC
2365,544,Lake Sockeye,1970,NA,400,NA,CC
2366,545,Lake Sockeye,1970,NA,NA,NA,CC
2367,546,Lake Sockeye,1970,NA,NA,NA,CC
2368,547,Lake Sockeye,1970,NA,NA,NA,CC
2369,548,Lake Sockeye,1970,NA,75,NA,CC
2370,549,Lake Sockeye,1970,NA,1000,NA,CC
2371,550,Lake Sockeye,1970,7000,3500,8310,CC
2372,551,Lake Sockeye,1970,NA,NA,NA,CC
2373,552,Lake Sockeye,1970,NA,NA,NA,CC
2374,553,Lake Sockeye,1970,3000,1500,3561,CC
2375,554,Lake Sockeye,1970,NA,NA,NA,CC
2376,555,Lake Sockeye,1970,NA,NA,NA,CC
2377,556,Lake Sockeye,1970,NA,NA,NA,CC
2378,557,Lake Sockeye,1970,NA,1500,NA,CC
2379,558,Lake Sockeye,1970,NA,NA,NA,CC
2380,559,Lake Sockeye,1970,NA,NA,NA,CC
2381,560,Lake Sockeye,1970,NA,NA,NA,CC
2382,561,Lake Sockeye,1970,NA,NA,NA,CC
2383,562,Lake Sockeye,1970,NA,NA,NA,CC
2384,563,Lake Sockeye,1970,5000,2500,19292,CC
2385,564,Lake Sockeye,1970,NA,400,NA,CC
2386,565,Lake Sockeye,1970,1500,750,1781,CC
2387,566,Lake Sockeye,1970,NA,NA,NA,CC
2388,567,Lake Sockeye,1970,NA,NA,NA,CC
2389,568,Lake Sockeye,1970,NA,200,NA,CC
2390,569,Lake Sockeye,1970,NA,NA,NA,CC
2391,570,Lake Sockeye,1970,NA,NA,NA,CC
2392,571,Lake Sockeye,1970,NA,NA,NA,CC
2393,572,Lake Sockeye,1970,3000,1500,6772,CC
2394,573,Lake Sockeye,1970,800,400,950,CC
2395,574,Lake Sockeye,1970,NA,NA,NA,CC
2396,575,Lake Sockeye,1970,1500,750,4024,CC
2397,576,Lake Sockeye,1970,NA,750,NA,CC
2398,577,Lake Sockeye,1970,NA,400,NA,CC
2399,578,Lake Sockeye,1970,7000,3500,8310,CC
2400,579,Lake Sockeye,1970,2000,1000,7717,CC
2401,580,Lake Sockeye,1970,NA,200,NA,CC
2402,581,Lake Sockeye,1970,NA,250,NA,CC
2403,582,Lake Sockeye,1970,3000,1500,3561,CC
2404,583,Lake Sockeye,1970,NA,NA,NA,CC
2405,584,Lake Sockeye,1970,NA,NA,NA,CC
2406,585,Lake Sockeye,1970,NA,NA,NA,CC
2407,586,Lake Sockeye,1970,NA,NA,NA,CC
2408,587,Lake Sockeye,1970,NA,750,NA,CC
2409,588,Lake Sockeye,1970,500,250,1929,CC
2410,589,Lake Sockeye,1970,NA,200,NA,CC
2411,590,Lake Sockeye,1970,NA,NA,NA,CC
2412,591,Lake Sockeye,1970,NA,400,NA,CC
2413,592,Lake Sockeye,1970,NA,400,NA,CC
2414,593,Lake Sockeye,1970,NA,300,NA,CC
2415,594,Lake Sockeye,1970,NA,75,NA,CC
2416,595,Lake Sockeye,1970,NA,NA,NA,CC
2417,596,Lake Sockeye,1970,NA,NA,NA,CC
2418,597,Lake Sockeye,1970,6000,3000,23150,CC
2419,598,Lake Sockeye,1970,NA,NA,NA,CC
2420,599,Lake Sockeye,1970,NA,NA,NA,CC
2421,600,Lake Sockeye,1970,NA,800,NA,CC
2422,601,Lake Sockeye,1970,NA,1000,NA,CC
2423,602,Lake Sockeye,1970,NA,NA,NA,CC
2424,603,Lake Sockeye,1970,NA,NA,NA,CC
2425,604,Lake Sockeye,1970,NA,NA,NA,CC
2426,605,Lake Sockeye,1970,NA,NA,NA,CC
2427,606,Lake Sockeye,1970,NA,200,NA,CC
2428,607,Lake Sockeye,1970,800,400,3087,CC
2429,608,Pink (Even),1970,788075,538720,1991354,CC
2430,609,Pink (Even),1970,2035198,1509970,6081341,CC
2431,610,Pink (Odd),1970,NA,NA,NA,CC
2432,611,Pink (Odd),1970,NA,NA,NA,CC
2433,612,Pink (Odd),1970,NA,NA,NA,CC
2434,613,River Sockeye,1970,NA,NA,NA,CC
2435,614,Lake Sockeye,1970,62623,26500,174774,CC
2436,615,River Sockeye,1970,NA,200,NA,CC
2437,500,Chum,1971,25775,27500,38439,CC
2438,501,Chum,1971,12483,7555,19074,CC
2439,502,Chum,1971,NA,1800,NA,CC
2440,503,Chum,1971,329936,199350,524204,CC
2441,504,Chum,1971,68600,32800,100519,CC
2442,505,Chum,1971,NA,9000,NA,CC
2443,506,Chum,1971,103593,74575,170457,CC
2444,507,Chum,1971,81437,54275,138972,CC
2445,508,Chum,1971,71556,67500,115288,CC
2446,509,Chinook,1971,NA,700,NA,CC
2447,510,Chinook,1971,NA,240,NA,CC
2448,511,Chinook,1971,NA,1500,NA,CC
2449,512,Chinook,1971,NA,30000,NA,CC
2450,513,Chinook,1971,NA,2500,NA,CC
2451,514,Chinook,1971,NA,5501,NA,CC
2452,515,Chinook,1971,NA,18725,NA,CC
2453,516,Coho,1971,1940,1200,2655,CC
2454,517,Coho,1971,72425,6030,99091,CC
2455,518,Coho,1971,18915,16400,29227,CC
2456,519,Coho,1971,14032,4800,21439,CC
2457,520,Coho,1971,90412,43730,131652,CC
2458,521,Coho,1971,3450,NA,6089,CC
2459,522,Coho,1971,84333,17250,148836,CC
2460,523,Coho,1971,105231,35850,160779,CC
2461,524,Lake Sockeye,1971,135202,135068,278913,CC
2462,525,Lake Sockeye,1971,505307,45900,866491,CC
2463,526,Lake Sockeye,1971,NA,110000,NA,CC
2464,527,Lake Sockeye,1971,NA,60000,NA,CC
2465,528,Lake Sockeye,1971,NA,NA,NA,CC
2466,529,Lake Sockeye,1971,800,400,1254,CC
2467,530,Lake Sockeye,1971,NA,NA,NA,CC
2468,531,Lake Sockeye,1971,NA,NA,NA,CC
2469,532,Lake Sockeye,1971,NA,NA,NA,CC
2470,533,Lake Sockeye,1971,NA,NA,NA,CC
2471,534,Lake Sockeye,1971,3000,1500,4702,CC
2472,535,Lake Sockeye,1971,1600,800,3380,CC
2473,536,Lake Sockeye,1971,NA,55000,NA,CC
2474,537,Lake Sockeye,1971,NA,3500,NA,CC
2475,538,Lake Sockeye,1971,30000,15000,47022,CC
2476,539,Lake Sockeye,1971,NA,300,NA,CC
2477,540,Lake Sockeye,1971,NA,15000,NA,CC
2478,541,Lake Sockeye,1971,800,400,1254,CC
2479,542,Lake Sockeye,1971,NA,NA,NA,CC
2480,543,Lake Sockeye,1971,NA,15000,NA,CC
2481,544,Lake Sockeye,1971,NA,400,NA,CC
2482,545,Lake Sockeye,1971,NA,NA,NA,CC
2483,546,Lake Sockeye,1971,NA,NA,NA,CC
2484,547,Lake Sockeye,1971,NA,NA,NA,CC
2485,548,Lake Sockeye,1971,NA,NA,NA,CC
2486,549,Lake Sockeye,1971,NA,1500,NA,CC
2487,550,Lake Sockeye,1971,15000,7500,18091,CC
2488,551,Lake Sockeye,1971,NA,NA,NA,CC
2489,552,Lake Sockeye,1971,NA,NA,NA,CC
2490,553,Lake Sockeye,1971,7000,3500,8443,CC
2491,554,Lake Sockeye,1971,NA,NA,NA,CC
2492,555,Lake Sockeye,1971,NA,NA,NA,CC
2493,556,Lake Sockeye,1971,NA,NA,NA,CC
2494,557,Lake Sockeye,1971,NA,1500,NA,CC
2495,558,Lake Sockeye,1971,NA,NA,NA,CC
2496,559,Lake Sockeye,1971,NA,NA,NA,CC
2497,560,Lake Sockeye,1971,NA,NA,NA,CC
2498,561,Lake Sockeye,1971,NA,NA,NA,CC
2499,562,Lake Sockeye,1971,NA,NA,NA,CC
2500,563,Lake Sockeye,1971,6000,3000,12674,CC
2501,564,Lake Sockeye,1971,NA,1500,NA,CC
2502,565,Lake Sockeye,1971,1500,750,1809,CC
2503,566,Lake Sockeye,1971,NA,NA,NA,CC
2504,567,Lake Sockeye,1971,NA,NA,NA,CC
2505,568,Lake Sockeye,1971,NA,200,NA,CC
2506,569,Lake Sockeye,1971,NA,NA,NA,CC
2507,570,Lake Sockeye,1971,NA,NA,NA,CC
2508,571,Lake Sockeye,1971,NA,1200,NA,CC
2509,572,Lake Sockeye,1971,7000,3500,10690,CC
2510,573,Lake Sockeye,1971,3000,1500,3618,CC
2511,574,Lake Sockeye,1971,NA,NA,NA,CC
2512,575,Lake Sockeye,1971,400,200,627,CC
2513,576,Lake Sockeye,1971,NA,200,NA,CC
2514,577,Lake Sockeye,1971,NA,200,NA,CC
2515,578,Lake Sockeye,1971,7000,3500,8443,CC
2516,579,Lake Sockeye,1971,4000,2000,8449,CC
2517,580,Lake Sockeye,1971,NA,200,NA,CC
2518,581,Lake Sockeye,1971,NA,300,NA,CC
2519,582,Lake Sockeye,1971,7000,3500,8443,CC
2520,583,Lake Sockeye,1971,NA,NA,NA,CC
2521,584,Lake Sockeye,1971,16000,8000,24434,CC
2522,585,Lake Sockeye,1971,NA,NA,NA,CC
2523,586,Lake Sockeye,1971,NA,NA,NA,CC
2524,587,Lake Sockeye,1971,NA,750,NA,CC
2525,588,Lake Sockeye,1971,800,400,1690,CC
2526,589,Lake Sockeye,1971,NA,400,NA,CC
2527,590,Lake Sockeye,1971,NA,NA,NA,CC
2528,591,Lake Sockeye,1971,NA,400,NA,CC
2529,592,Lake Sockeye,1971,NA,1500,NA,CC
2530,593,Lake Sockeye,1971,NA,200,NA,CC
2531,594,Lake Sockeye,1971,NA,25,NA,CC
2532,595,Lake Sockeye,1971,NA,NA,NA,CC
2533,596,Lake Sockeye,1971,NA,NA,NA,CC
2534,597,Lake Sockeye,1971,6000,3000,12674,CC
2535,598,Lake Sockeye,1971,NA,NA,NA,CC
2536,599,Lake Sockeye,1971,1500,750,1809,CC
2537,600,Lake Sockeye,1971,NA,1500,NA,CC
2538,601,Lake Sockeye,1971,NA,2500,NA,CC
2539,602,Lake Sockeye,1971,NA,NA,NA,CC
2540,603,Lake Sockeye,1971,NA,NA,NA,CC
2541,604,Lake Sockeye,1971,NA,NA,NA,CC
2542,605,Lake Sockeye,1971,NA,NA,NA,CC
2543,606,Lake Sockeye,1971,NA,200,NA,CC
2544,607,Lake Sockeye,1971,1000,500,2112,CC
2545,608,Pink (Even),1971,NA,NA,NA,CC
2546,609,Pink (Even),1971,NA,NA,NA,CC
2547,610,Pink (Odd),1971,68685,752250,93074,CC
2548,611,Pink (Odd),1971,904991,504680,1261426,CC
2549,612,Pink (Odd),1971,911051,591800,1178407,CC
2550,613,River Sockeye,1971,NA,NA,NA,CC
2551,614,Lake Sockeye,1971,250492,102700,425465,CC
2552,615,River Sockeye,1971,NA,300,NA,CC
2553,500,Chum,1972,101978,46275,145441,CC
2554,501,Chum,1972,24665,16156,36581,CC
2555,502,Chum,1972,NA,8000,NA,CC
2556,503,Chum,1972,420020,221600,733903,CC
2557,504,Chum,1972,270909,77325,426222,CC
2558,505,Chum,1972,NA,80000,NA,CC
2559,506,Chum,1972,125555,84325,231222,CC
2560,507,Chum,1972,118310,78850,275187,CC
2561,508,Chum,1972,344398,235000,760642,CC
2562,509,Chinook,1972,NA,800,NA,CC
2563,510,Chinook,1972,NA,260,NA,CC
2564,511,Chinook,1972,NA,600,NA,CC
2565,512,Chinook,1972,NA,18000,NA,CC
2566,513,Chinook,1972,NA,2500,NA,CC
2567,514,Chinook,1972,NA,1500,NA,CC
2568,515,Chinook,1972,NA,13135,NA,CC
2569,516,Coho,1972,NA,1600,NA,CC
2570,517,Coho,1972,67091,6600,97459,CC
2571,518,Coho,1972,20379,20750,34454,CC
2572,519,Coho,1972,18106,5300,30179,CC
2573,520,Coho,1972,173205,56970,271784,CC
2574,521,Coho,1972,4200,NA,8431,CC
2575,522,Coho,1972,168666,14900,338560,CC
2576,523,Coho,1972,109575,42000,182639,CC
2577,524,Lake Sockeye,1972,76324,76248,135858,CC
2578,525,Lake Sockeye,1972,350580,76500,692059,CC
2579,526,Lake Sockeye,1972,NA,65000,NA,CC
2580,527,Lake Sockeye,1972,NA,80000,NA,CC
2581,528,Lake Sockeye,1972,32500,NA,NA,CC
2582,529,Lake Sockeye,1972,150,75,1068,CC
2583,530,Lake Sockeye,1972,NA,NA,NA,CC
2584,531,Lake Sockeye,1972,NA,NA,NA,CC
2585,532,Lake Sockeye,1972,NA,NA,NA,CC
2586,533,Lake Sockeye,1972,NA,NA,NA,CC
2587,534,Lake Sockeye,1972,2400,1200,17080,CC
2588,535,Lake Sockeye,1972,3000,1500,13610,CC
2589,536,Lake Sockeye,1972,NA,13500,NA,CC
2590,537,Lake Sockeye,1972,NA,400,NA,CC
2591,538,Lake Sockeye,1972,7000,3500,49818,CC
2592,539,Lake Sockeye,1972,NA,100,NA,CC
2593,540,Lake Sockeye,1972,NA,400,NA,CC
2594,541,Lake Sockeye,1972,600,300,4270,CC
2595,542,Lake Sockeye,1972,NA,25,NA,CC
2596,543,Lake Sockeye,1972,NA,1000,NA,CC
2597,544,Lake Sockeye,1972,NA,600,NA,CC
2598,545,Lake Sockeye,1972,NA,NA,NA,CC
2599,546,Lake Sockeye,1972,NA,NA,NA,CC
2600,547,Lake Sockeye,1972,NA,NA,NA,CC
2601,548,Lake Sockeye,1972,NA,25,NA,CC
2602,549,Lake Sockeye,1972,NA,500,NA,CC
2603,550,Lake Sockeye,1972,14000,7000,16972,CC
2604,551,Lake Sockeye,1972,NA,NA,NA,CC
2605,552,Lake Sockeye,1972,NA,400,NA,CC
2606,553,Lake Sockeye,1972,3600,1800,4364,CC
2607,554,Lake Sockeye,1972,NA,NA,NA,CC
2608,555,Lake Sockeye,1972,NA,NA,NA,CC
2609,556,Lake Sockeye,1972,NA,NA,NA,CC
2610,557,Lake Sockeye,1972,NA,2000,NA,CC
2611,558,Lake Sockeye,1972,NA,NA,NA,CC
2612,559,Lake Sockeye,1972,NA,NA,NA,CC
2613,560,Lake Sockeye,1972,NA,NA,NA,CC
2614,561,Lake Sockeye,1972,NA,NA,NA,CC
2615,562,Lake Sockeye,1972,NA,NA,NA,CC
2616,563,Lake Sockeye,1972,4000,2000,18147,CC
2617,564,Lake Sockeye,1972,NA,400,NA,CC
2618,565,Lake Sockeye,1972,800,400,970,CC
2619,566,Lake Sockeye,1972,NA,NA,NA,CC
2620,567,Lake Sockeye,1972,NA,NA,NA,CC
2621,568,Lake Sockeye,1972,NA,200,NA,CC
2622,569,Lake Sockeye,1972,NA,NA,NA,CC
2623,570,Lake Sockeye,1972,NA,NA,NA,CC
2624,571,Lake Sockeye,1972,NA,NA,NA,CC
2625,572,Lake Sockeye,1972,7000,3500,12496,CC
2626,573,Lake Sockeye,1972,1500,750,1818,CC
2627,574,Lake Sockeye,1972,NA,NA,NA,CC
2628,575,Lake Sockeye,1972,50,25,356,CC
2629,576,Lake Sockeye,1972,NA,NA,NA,CC
2630,577,Lake Sockeye,1972,NA,300,NA,CC
2631,578,Lake Sockeye,1972,11000,5500,13335,CC
2632,579,Lake Sockeye,1972,4000,2000,18147,CC
2633,580,Lake Sockeye,1972,NA,200,NA,CC
2634,581,Lake Sockeye,1972,NA,200,NA,CC
2635,582,Lake Sockeye,1972,4000,2000,4849,CC
2636,583,Lake Sockeye,1972,NA,NA,NA,CC
2637,584,Lake Sockeye,1972,NA,NA,NA,CC
2638,585,Lake Sockeye,1972,NA,NA,NA,CC
2639,586,Lake Sockeye,1972,NA,NA,NA,CC
2640,587,Lake Sockeye,1972,NA,750,NA,CC
2641,588,Lake Sockeye,1972,400,200,1815,CC
2642,589,Lake Sockeye,1972,NA,200,NA,CC
2643,590,Lake Sockeye,1972,NA,300,NA,CC
2644,591,Lake Sockeye,1972,NA,400,NA,CC
2645,592,Lake Sockeye,1972,NA,1800,NA,CC
2646,593,Lake Sockeye,1972,NA,200,NA,CC
2647,594,Lake Sockeye,1972,NA,25,NA,CC
2648,595,Lake Sockeye,1972,NA,NA,NA,CC
2649,596,Lake Sockeye,1972,NA,NA,NA,CC
2650,597,Lake Sockeye,1972,3000,1500,13610,CC
2651,598,Lake Sockeye,1972,NA,NA,NA,CC
2652,599,Lake Sockeye,1972,400,200,485,CC
2653,600,Lake Sockeye,1972,NA,1000,NA,CC
2654,601,Lake Sockeye,1972,NA,1000,NA,CC
2655,602,Lake Sockeye,1972,NA,NA,NA,CC
2656,603,Lake Sockeye,1972,NA,NA,NA,CC
2657,604,Lake Sockeye,1972,NA,NA,NA,CC
2658,605,Lake Sockeye,1972,NA,NA,NA,CC
2659,606,Lake Sockeye,1972,NA,200,NA,CC
2660,607,Lake Sockeye,1972,400,200,1815,CC
2661,608,Pink (Even),1972,749848,473050,1845719,CC
2662,609,Pink (Even),1972,4109698,2799250,11684463,CC
2663,610,Pink (Odd),1972,NA,NA,NA,CC
2664,611,Pink (Odd),1972,NA,NA,NA,CC
2665,612,Pink (Odd),1972,NA,NA,NA,CC
2666,613,River Sockeye,1972,NA,NA,NA,CC
2667,614,Lake Sockeye,1972,81410,33700,265150,CC
2668,615,River Sockeye,1972,NA,300,NA,CC
2669,500,Chum,1973,150165,79525,243190,CC
2670,501,Chum,1973,10825,7200,22028,CC
2671,502,Chum,1973,NA,9000,NA,CC
2672,503,Chum,1973,553559,310225,1113276,CC
2673,504,Chum,1973,323299,106900,487077,CC
2674,505,Chum,1973,NA,90000,NA,CC
2675,506,Chum,1973,183181,119000,304964,CC
2676,507,Chum,1973,212839,141850,397921,CC
2677,508,Chum,1973,346966,212875,473217,CC
2678,509,Chinook,1973,NA,550,NA,CC
2679,510,Chinook,1973,NA,450,NA,CC
2680,511,Chinook,1973,NA,1000,NA,CC
2681,512,Chinook,1973,NA,16000,NA,CC
2682,513,Chinook,1973,NA,3000,NA,CC
2683,514,Chinook,1973,NA,2500,NA,CC
2684,515,Chinook,1973,NA,12505,NA,CC
2685,516,Coho,1973,1163,1450,1532,CC
2686,517,Coho,1973,26836,4700,35347,CC
2687,518,Coho,1973,47551,40400,69485,CC
2688,519,Coho,1973,6790,2025,9828,CC
2689,520,Coho,1973,147377,37925,204769,CC
2690,521,Coho,1973,2700,NA,4410,CC
2691,522,Coho,1973,168666,6575,275492,CC
2692,523,Coho,1973,78559,37925,113710,CC
2693,524,Lake Sockeye,1973,170170,170002,465078,CC
2694,525,Lake Sockeye,1973,2106851,790000,3396990,CC
2695,526,Lake Sockeye,1973,NA,107500,NA,CC
2696,527,Lake Sockeye,1973,NA,87500,NA,CC
2697,528,Lake Sockeye,1973,85000,NA,NA,CC
2698,529,Lake Sockeye,1973,NA,NA,NA,CC
2699,530,Lake Sockeye,1973,NA,NA,NA,CC
2700,531,Lake Sockeye,1973,NA,NA,NA,CC
2701,532,Lake Sockeye,1973,NA,NA,NA,CC
2702,533,Lake Sockeye,1973,NA,NA,NA,CC
2703,534,Lake Sockeye,1973,1600,800,3045,CC
2704,535,Lake Sockeye,1973,3000,1500,7833,CC
2705,536,Lake Sockeye,1973,NA,3500,NA,CC
2706,537,Lake Sockeye,1973,NA,5000,NA,CC
2707,538,Lake Sockeye,1973,40000,20000,76133,CC
2708,539,Lake Sockeye,1973,NA,100,NA,CC
2709,540,Lake Sockeye,1973,NA,1500,NA,CC
2710,541,Lake Sockeye,1973,1000,500,1903,CC
2711,542,Lake Sockeye,1973,NA,NA,NA,CC
2712,543,Lake Sockeye,1973,NA,4000,NA,CC
2713,544,Lake Sockeye,1973,NA,4000,NA,CC
2714,545,Lake Sockeye,1973,NA,NA,NA,CC
2715,546,Lake Sockeye,1973,NA,NA,NA,CC
2716,547,Lake Sockeye,1973,NA,NA,NA,CC
2717,548,Lake Sockeye,1973,NA,NA,NA,CC
2718,549,Lake Sockeye,1973,NA,1000,NA,CC
2719,550,Lake Sockeye,1973,7000,3500,8698,CC
2720,551,Lake Sockeye,1973,NA,NA,NA,CC
2721,552,Lake Sockeye,1973,NA,1500,NA,CC
2722,553,Lake Sockeye,1973,5600,2800,6958,CC
2723,554,Lake Sockeye,1973,NA,NA,NA,CC
2724,555,Lake Sockeye,1973,NA,NA,NA,CC
2725,556,Lake Sockeye,1973,NA,NA,NA,CC
2726,557,Lake Sockeye,1973,NA,1300,NA,CC
2727,558,Lake Sockeye,1973,NA,NA,NA,CC
2728,559,Lake Sockeye,1973,NA,NA,NA,CC
2729,560,Lake Sockeye,1973,NA,NA,NA,CC
2730,561,Lake Sockeye,1973,NA,75,NA,CC
2731,562,Lake Sockeye,1973,NA,400,NA,CC
2732,563,Lake Sockeye,1973,7000,3500,18277,CC
2733,564,Lake Sockeye,1973,NA,3000,NA,CC
2734,565,Lake Sockeye,1973,6000,3000,7455,CC
2735,566,Lake Sockeye,1973,NA,NA,NA,CC
2736,567,Lake Sockeye,1973,NA,NA,NA,CC
2737,568,Lake Sockeye,1973,NA,200,NA,CC
