,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
1162,173,Lake Sockeye,1968,NA,NA,NA,Skeena
1163,179,Lake Sockeye,1968,NA,NA,NA,Skeena
1164,182,Lake Sockeye,1968,NA,NA,NA,Skeena
1165,184,Lake Sockeye,1968,NA,NA,NA,Skeena
1166,204,Lake Sockeye,1968,NA,NA,NA,Skeena
1167,243,Lake Sockeye,1968,NA,NA,NA,Skeena
1168,174,Lake Sockeye,1968,NA,NA,NA,Skeena
1169,181,Lake Sockeye,1968,NA,NA,NA,Skeena
1170,194,Lake Sockeye,1968,NA,600,NA,Skeena
1171,195,Lake Sockeye,1968,NA,NA,NA,Skeena
1172,196,Lake Sockeye,1968,NA,NA,NA,Skeena
1173,198,Lake Sockeye,1968,NA,NA,NA,Skeena
1174,199,Lake Sockeye,1968,NA,NA,NA,Skeena
1175,200,Lake Sockeye,1968,NA,200,NA,Skeena
1176,201,Lake Sockeye,1968,NA,500,NA,Skeena
1177,230,Lake Sockeye,1968,NA,NA,NA,Skeena
1178,171,Lake Sockeye,1968,33645,15000,49858,Skeena
1179,175,Lake Sockeye,1968,1500,750,1813,Skeena
1180,176,Lake Sockeye,1968,1951,2725,3926,Skeena
1181,177,Lake Sockeye,1968,24942,11825,30806,Skeena
1182,178,Lake Sockeye,1968,5000,2500,6604,Skeena
1183,180,Lake Sockeye,1968,62457,NA,123005,Skeena
1184,203,Lake Sockeye,1968,125287,NA,360564,Skeena
1185,186,Lake Sockeye,1968,267415,NA,890618,Skeena
1186,189,Lake Sockeye,1968,55410,NA,132536,Skeena
1187,183,Lake Sockeye,1968,400,200,997,Skeena
1188,185,Lake Sockeye,1968,3598,3800,10186,Skeena
1189,187,Lake Sockeye,1968,7809,3500,13793,Skeena
1190,188,Lake Sockeye,1968,NA,NA,NA,Skeena
1191,190,Lake Sockeye,1968,600,300,1391,Skeena
1192,191,Lake Sockeye,1968,400,200,927,Skeena
1193,192,Lake Sockeye,1968,2061,1000,4778,Skeena
1194,193,Lake Sockeye,1968,NA,NA,NA,Skeena
1195,197,Lake Sockeye,1968,NA,NA,NA,Skeena
1196,226,River Sockeye,1968,NA,3500,NA,Skeena
1197,216,River Sockeye,1968,NA,NA,NA,Skeena
1198,205,Chinook,1969,NA,8275,NA,Skeena
1199,210,Chinook,1969,NA,825,NA,Skeena
1200,206,Chinook,1969,NA,275,NA,Skeena
1201,207,Chinook,1969,NA,8100,NA,Skeena
1202,222,Chinook,1969,NA,8780,NA,Skeena
1203,217,Chinook,1969,NA,675,NA,Skeena
1204,221,Chinook,1969,NA,1200,NA,Skeena
1205,224,Chinook,1969,NA,800,NA,Skeena
1206,212,Chinook,1969,NA,NA,NA,Skeena
1207,227,Chinook,1969,NA,425,NA,Skeena
1208,229,Chinook,1969,NA,200,NA,Skeena
1209,241,Chinook,1969,NA,NA,NA,Skeena
1210,211,Chum,1969,18270,10100,33446,Skeena
1211,214,Chum,1969,266,534,488,Skeena
1212,220,Chum,1969,330,25,604,Skeena
1213,242,Chum,1969,NA,NA,NA,Skeena
1214,202,Coho,1969,162823,45925,325647,Skeena
1215,215,Coho,1969,74631,21860,149263,Skeena
1216,231,Coho,1969,3509,300,7017,Skeena
1217,225,Coho,1969,21253,9275,39711,Skeena
1218,240,Pink (Even),1969,NA,NA,NA,Skeena
1219,213,Pink (Odd),1969,720035,434699,1318101,Skeena
1220,219,Pink (Even),1969,NA,NA,NA,Skeena
1221,218,Pink (Even),1969,NA,NA,NA,Skeena
1222,223,Pink (Odd),1969,37824,31450,64939,Skeena
1223,209,Pink (Odd),1969,914331,427650,1673782,Skeena
1224,172,Lake Sockeye,1969,NA,NA,NA,Skeena
1225,173,Lake Sockeye,1969,NA,NA,NA,Skeena
1226,179,Lake Sockeye,1969,NA,NA,NA,Skeena
1227,182,Lake Sockeye,1969,NA,NA,NA,Skeena
1228,184,Lake Sockeye,1969,NA,NA,NA,Skeena
1229,204,Lake Sockeye,1969,NA,NA,NA,Skeena
1230,243,Lake Sockeye,1969,NA,NA,NA,Skeena
1231,174,Lake Sockeye,1969,NA,NA,NA,Skeena
1232,181,Lake Sockeye,1969,NA,200,NA,Skeena
1233,194,Lake Sockeye,1969,NA,300,NA,Skeena
1234,195,Lake Sockeye,1969,NA,NA,NA,Skeena
1235,196,Lake Sockeye,1969,NA,NA,NA,Skeena
1236,198,Lake Sockeye,1969,NA,NA,NA,Skeena
1237,199,Lake Sockeye,1969,NA,NA,NA,Skeena
1238,200,Lake Sockeye,1969,NA,NA,NA,Skeena
1239,201,Lake Sockeye,1969,NA,1500,NA,Skeena
1240,230,Lake Sockeye,1969,NA,NA,NA,Skeena
1241,171,Lake Sockeye,1969,6729,3000,9182,Skeena
1242,175,Lake Sockeye,1969,800,400,932,Skeena
1243,176,Lake Sockeye,1969,2464,2375,4200,Skeena
1244,177,Lake Sockeye,1969,14221,6600,16858,Skeena
1245,178,Lake Sockeye,1969,1944,972,2429,Skeena
1246,180,Lake Sockeye,1969,89905,NA,150962,Skeena
1247,203,Lake Sockeye,1969,105359,NA,227144,Skeena
1248,186,Lake Sockeye,1969,345342,NA,812479,Skeena
1249,189,Lake Sockeye,1969,32575,NA,62422,Skeena
1250,183,Lake Sockeye,1969,NA,NA,NA,Skeena
1251,185,Lake Sockeye,1969,3958,3300,8446,Skeena
1252,187,Lake Sockeye,1969,7809,5750,12135,Skeena
1253,188,Lake Sockeye,1969,19785,NA,30747,Skeena
1254,190,Lake Sockeye,1969,NA,NA,NA,Skeena
1255,191,Lake Sockeye,1969,NA,NA,NA,Skeena
1256,192,Lake Sockeye,1969,NA,NA,NA,Skeena
1257,193,Lake Sockeye,1969,NA,NA,NA,Skeena
1258,197,Lake Sockeye,1969,NA,NA,NA,Skeena
1259,226,River Sockeye,1969,NA,1500,NA,Skeena
1260,216,River Sockeye,1969,NA,NA,NA,Skeena
1261,205,Chinook,1970,NA,1500,NA,Skeena
1262,210,Chinook,1970,NA,875,NA,Skeena
1263,206,Chinook,1970,NA,475,NA,Skeena
1264,207,Chinook,1970,NA,7775,NA,Skeena
1265,222,Chinook,1970,NA,8600,NA,Skeena
1266,217,Chinook,1970,NA,725,NA,Skeena
1267,221,Chinook,1970,NA,200,NA,Skeena
1268,224,Chinook,1970,NA,400,NA,Skeena
1269,212,Chinook,1970,NA,NA,NA,Skeena
1270,227,Chinook,1970,NA,425,NA,Skeena
1271,229,Chinook,1970,NA,200,NA,Skeena
1272,241,Chinook,1970,NA,NA,NA,Skeena
1273,211,Chum,1970,19463,10400,33190,Skeena
1274,214,Chum,1970,286,515,488,Skeena
1275,220,Chum,1970,NA,25,NA,Skeena
1276,242,Chum,1970,NA,NA,NA,Skeena
1277,202,Coho,1970,227220,59075,528419,Skeena
1278,215,Coho,1970,66673,21000,155053,Skeena
1279,231,Coho,1970,10247,900,23831,Skeena
1280,225,Coho,1970,17947,4150,38175,Skeena
1281,240,Pink (Even),1970,NA,NA,NA,Skeena
1282,213,Pink (Odd),1970,NA,NA,NA,Skeena
1283,219,Pink (Even),1970,1521990,867850,2404378,Skeena
1284,218,Pink (Even),1970,777840,387600,1326454,Skeena
1285,223,Pink (Odd),1970,NA,NA,NA,Skeena
1286,209,Pink (Odd),1970,NA,NA,NA,Skeena
1287,172,Lake Sockeye,1970,NA,NA,NA,Skeena
1288,173,Lake Sockeye,1970,NA,NA,NA,Skeena
1289,179,Lake Sockeye,1970,NA,NA,NA,Skeena
1290,182,Lake Sockeye,1970,NA,NA,NA,Skeena
1291,184,Lake Sockeye,1970,NA,NA,NA,Skeena
1292,204,Lake Sockeye,1970,NA,NA,NA,Skeena
1293,243,Lake Sockeye,1970,NA,NA,NA,Skeena
1294,174,Lake Sockeye,1970,NA,NA,NA,Skeena
1295,181,Lake Sockeye,1970,NA,NA,NA,Skeena
1296,194,Lake Sockeye,1970,NA,500,NA,Skeena
1297,195,Lake Sockeye,1970,NA,50,NA,Skeena
1298,196,Lake Sockeye,1970,NA,600,NA,Skeena
1299,198,Lake Sockeye,1970,NA,NA,NA,Skeena
1300,199,Lake Sockeye,1970,NA,50,NA,Skeena
1301,200,Lake Sockeye,1970,NA,NA,NA,Skeena
1302,201,Lake Sockeye,1970,NA,2000,NA,Skeena
1303,230,Lake Sockeye,1970,NA,NA,NA,Skeena
1304,171,Lake Sockeye,1970,5047,2250,6906,Skeena
1305,175,Lake Sockeye,1970,7000,3500,8169,Skeena
1306,176,Lake Sockeye,1970,1951,3550,3343,Skeena
1307,177,Lake Sockeye,1970,11377,5300,13505,Skeena
1308,178,Lake Sockeye,1970,3000,1500,3755,Skeena
1309,180,Lake Sockeye,1970,82164,NA,138674,Skeena
1310,203,Lake Sockeye,1970,195558,NA,425311,Skeena
1311,186,Lake Sockeye,1970,327830,NA,779227,Skeena
1312,189,Lake Sockeye,1970,7423,NA,14322,Skeena
1313,183,Lake Sockeye,1970,NA,NA,NA,Skeena
1314,185,Lake Sockeye,1970,11273,4700,24266,Skeena
1315,187,Lake Sockeye,1970,7809,4300,12186,Skeena
1316,188,Lake Sockeye,1970,5276,NA,8234,Skeena
1317,190,Lake Sockeye,1970,100,50,189,Skeena
1318,191,Lake Sockeye,1970,100,50,189,Skeena
1319,192,Lake Sockeye,1970,1567,550,2960,Skeena
1320,193,Lake Sockeye,1970,NA,NA,NA,Skeena
1321,197,Lake Sockeye,1970,1600,800,3404,Skeena
1322,226,River Sockeye,1970,NA,1550,NA,Skeena
1323,216,River Sockeye,1970,NA,NA,NA,Skeena
1324,205,Chinook,1971,NA,750,NA,Skeena
1325,210,Chinook,1971,NA,875,NA,Skeena
1326,206,Chinook,1971,NA,600,NA,Skeena
1327,207,Chinook,1971,NA,7725,NA,Skeena
1328,222,Chinook,1971,NA,6725,NA,Skeena
1329,217,Chinook,1971,NA,750,NA,Skeena
1330,221,Chinook,1971,NA,100,NA,Skeena
1331,224,Chinook,1971,NA,350,NA,Skeena
1332,212,Chinook,1971,NA,NA,NA,Skeena
1333,227,Chinook,1971,NA,225,NA,Skeena
1334,229,Chinook,1971,NA,400,NA,Skeena
1335,241,Chinook,1971,NA,NA,NA,Skeena
1336,211,Chum,1971,6878,4725,12741,Skeena
1337,214,Chum,1971,286,507,530,Skeena
1338,220,Chum,1971,NA,NA,NA,Skeena
1339,242,Chum,1971,NA,NA,NA,Skeena
1340,202,Coho,1971,185274,50550,430869,Skeena
1341,215,Coho,1971,86505,21075,201176,Skeena
1342,231,Coho,1971,NA,NA,NA,Skeena
1343,225,Coho,1971,6140,4195,13060,Skeena
1344,240,Pink (Even),1971,NA,NA,NA,Skeena
1345,213,Pink (Odd),1971,947238,741175,1754581,Skeena
1346,219,Pink (Even),1971,NA,NA,NA,Skeena
1347,218,Pink (Even),1971,NA,NA,NA,Skeena
1348,223,Pink (Odd),1971,138826,127017,213934,Skeena
1349,209,Pink (Odd),1971,627796,329400,1162873,Skeena
1350,172,Lake Sockeye,1971,NA,NA,NA,Skeena
1351,173,Lake Sockeye,1971,NA,NA,NA,Skeena
1352,179,Lake Sockeye,1971,NA,NA,NA,Skeena
1353,182,Lake Sockeye,1971,NA,NA,NA,Skeena
1354,184,Lake Sockeye,1971,NA,NA,NA,Skeena
1355,204,Lake Sockeye,1971,NA,NA,NA,Skeena
1356,243,Lake Sockeye,1971,NA,NA,NA,Skeena
1357,174,Lake Sockeye,1971,NA,NA,NA,Skeena
1358,181,Lake Sockeye,1971,NA,300,NA,Skeena
1359,194,Lake Sockeye,1971,NA,NA,NA,Skeena
1360,195,Lake Sockeye,1971,NA,NA,NA,Skeena
1361,196,Lake Sockeye,1971,NA,NA,NA,Skeena
1362,198,Lake Sockeye,1971,NA,NA,NA,Skeena
1363,199,Lake Sockeye,1971,NA,NA,NA,Skeena
1364,200,Lake Sockeye,1971,NA,NA,NA,Skeena
1365,201,Lake Sockeye,1971,NA,500,NA,Skeena
1366,230,Lake Sockeye,1971,NA,NA,NA,Skeena
1367,171,Lake Sockeye,1971,2579,1150,3643,Skeena
1368,175,Lake Sockeye,1971,10000,5000,11836,Skeena
1369,176,Lake Sockeye,1971,2464,3600,4493,Skeena
1370,177,Lake Sockeye,1971,6564,3050,7916,Skeena
1371,178,Lake Sockeye,1971,2600,1300,3325,Skeena
1372,180,Lake Sockeye,1971,34049,NA,61000,Skeena
1373,203,Lake Sockeye,1971,282801,NA,682572,Skeena
1374,186,Lake Sockeye,1971,436876,NA,1174597,Skeena
1375,189,Lake Sockeye,1971,8381,NA,17546,Skeena
1376,183,Lake Sockeye,1971,NA,NA,NA,Skeena
1377,185,Lake Sockeye,1971,7915,3300,18869,Skeena
1378,187,Lake Sockeye,1971,7809,5400,12789,Skeena
1379,188,Lake Sockeye,1971,19785,NA,32405,Skeena
1380,190,Lake Sockeye,1971,NA,NA,NA,Skeena
1381,191,Lake Sockeye,1971,NA,NA,NA,Skeena
1382,192,Lake Sockeye,1971,607,200,1239,Skeena
1383,193,Lake Sockeye,1971,NA,NA,NA,Skeena
1384,197,Lake Sockeye,1971,NA,NA,NA,Skeena
1385,226,River Sockeye,1971,NA,1500,NA,Skeena
1386,216,River Sockeye,1971,NA,NA,NA,Skeena
1387,205,Chinook,1972,NA,1850,NA,Skeena
1388,210,Chinook,1972,NA,555,NA,Skeena
1389,206,Chinook,1972,NA,475,NA,Skeena
1390,207,Chinook,1972,NA,3725,NA,Skeena
1391,222,Chinook,1972,NA,12671,NA,Skeena
1392,217,Chinook,1972,NA,670,NA,Skeena
1393,221,Chinook,1972,NA,80,NA,Skeena
1394,224,Chinook,1972,NA,250,NA,Skeena
1395,212,Chinook,1972,NA,NA,NA,Skeena
1396,227,Chinook,1972,NA,200,NA,Skeena
1397,229,Chinook,1972,NA,200,NA,Skeena
1398,241,Chinook,1972,NA,NA,NA,Skeena
1399,211,Chum,1972,55601,32275,102589,Skeena
1400,214,Chum,1972,2531,4650,4669,Skeena
1401,220,Chum,1972,1093,20,2018,Skeena
1402,242,Chum,1972,NA,NA,NA,Skeena
1403,202,Coho,1972,116623,37875,343009,Skeena
1404,215,Coho,1972,105419,17593,310054,Skeena
1405,231,Coho,1972,538,46,1582,Skeena
1406,225,Coho,1972,8029,2400,20776,Skeena
1407,240,Pink (Even),1972,NA,NA,NA,Skeena
1408,213,Pink (Odd),1972,NA,NA,NA,Skeena
1409,219,Pink (Even),1972,2527505,1942400,3985183,Skeena
1410,218,Pink (Even),1972,441711,229904,814994,Skeena
1411,223,Pink (Odd),1972,NA,NA,NA,Skeena
1412,209,Pink (Odd),1972,NA,NA,NA,Skeena
1413,172,Lake Sockeye,1972,NA,NA,NA,Skeena
1414,173,Lake Sockeye,1972,NA,NA,NA,Skeena
1415,179,Lake Sockeye,1972,NA,NA,NA,Skeena
1416,182,Lake Sockeye,1972,NA,NA,NA,Skeena
1417,184,Lake Sockeye,1972,NA,NA,NA,Skeena
1418,204,Lake Sockeye,1972,NA,NA,NA,Skeena
1419,243,Lake Sockeye,1972,NA,NA,NA,Skeena
1420,174,Lake Sockeye,1972,NA,NA,NA,Skeena
1421,181,Lake Sockeye,1972,NA,NA,NA,Skeena
1422,194,Lake Sockeye,1972,NA,800,NA,Skeena
1423,195,Lake Sockeye,1972,NA,NA,NA,Skeena
1424,196,Lake Sockeye,1972,NA,NA,NA,Skeena
1425,198,Lake Sockeye,1972,NA,NA,NA,Skeena
1426,199,Lake Sockeye,1972,NA,500,NA,Skeena
1427,200,Lake Sockeye,1972,NA,NA,NA,Skeena
1428,201,Lake Sockeye,1972,NA,400,NA,Skeena
1429,230,Lake Sockeye,1972,NA,NA,NA,Skeena
1430,171,Lake Sockeye,1972,8972,4000,12802,Skeena
1431,175,Lake Sockeye,1972,15000,7500,17835,Skeena
1432,176,Lake Sockeye,1972,6981,4025,12996,Skeena
1433,177,Lake Sockeye,1972,5798,2700,7029,Skeena
1434,178,Lake Sockeye,1972,1200,600,1545,Skeena
1435,180,Lake Sockeye,1972,52692,NA,96301,Skeena
1436,203,Lake Sockeye,1972,209478,NA,524088,Skeena
1437,186,Lake Sockeye,1972,309504,NA,868753,Skeena
1438,189,Lake Sockeye,1972,10277,NA,22118,Skeena
1439,183,Lake Sockeye,1972,NA,NA,NA,Skeena
1440,185,Lake Sockeye,1972,4317,1800,10660,Skeena
1441,187,Lake Sockeye,1972,7809,5400,12996,Skeena
1442,188,Lake Sockeye,1972,19785,NA,32929,Skeena
1443,190,Lake Sockeye,1972,100,50,210,Skeena
1444,191,Lake Sockeye,1972,NA,NA,NA,Skeena
1445,192,Lake Sockeye,1972,10615,9500,22255,Skeena
1446,193,Lake Sockeye,1972,NA,NA,NA,Skeena
1447,197,Lake Sockeye,1972,600,300,1459,Skeena
1448,226,River Sockeye,1972,NA,1800,NA,Skeena
1449,216,River Sockeye,1972,NA,NA,NA,Skeena
1450,205,Chinook,1973,NA,4020,NA,Skeena
1451,210,Chinook,1973,NA,1625,NA,Skeena
1452,206,Chinook,1973,NA,950,NA,Skeena
1453,207,Chinook,1973,NA,5225,NA,Skeena
1454,222,Chinook,1973,NA,22146,NA,Skeena
1455,217,Chinook,1973,NA,4500,NA,Skeena
1456,221,Chinook,1973,NA,850,NA,Skeena
1457,224,Chinook,1973,NA,250,NA,Skeena
1458,212,Chinook,1973,NA,NA,NA,Skeena
1459,227,Chinook,1973,NA,400,NA,Skeena
1460,229,Chinook,1973,NA,400,NA,Skeena
1461,241,Chinook,1973,NA,NA,NA,Skeena
1462,211,Chum,1973,37907,23425,68294,Skeena
1463,214,Chum,1973,1265,2056,2280,Skeena
1464,220,Chum,1973,1093,20,1970,Skeena
1465,242,Chum,1973,NA,NA,NA,Skeena
1466,202,Coho,1973,72940,19400,148857,Skeena
1467,215,Coho,1973,84222,18222,171882,Skeena
1468,231,Coho,1973,5848,1000,11934,Skeena
1469,225,Coho,1973,3750,2870,7131,Skeena
1470,240,Pink (Even),1973,NA,NA,NA,Skeena
1471,213,Pink (Odd),1973,750747,686761,1352535,Skeena
1472,219,Pink (Even),1973,NA,NA,NA,Skeena
1473,218,Pink (Even),1973,NA,NA,NA,Skeena
1474,223,Pink (Odd),1973,45482,22225,65631,Skeena
1475,209,Pink (Odd),1973,1243294,561800,2239902,Skeena
1476,172,Lake Sockeye,1973,NA,NA,NA,Skeena
1477,173,Lake Sockeye,1973,NA,NA,NA,Skeena
1478,179,Lake Sockeye,1973,NA,NA,NA,Skeena
1479,182,Lake Sockeye,1973,NA,NA,NA,Skeena
1480,184,Lake Sockeye,1973,NA,NA,NA,Skeena
1481,204,Lake Sockeye,1973,NA,NA,NA,Skeena
1482,243,Lake Sockeye,1973,NA,NA,NA,Skeena
1483,174,Lake Sockeye,1973,NA,250,NA,Skeena
1484,181,Lake Sockeye,1973,NA,NA,NA,Skeena
1485,194,Lake Sockeye,1973,NA,300,NA,Skeena
1486,195,Lake Sockeye,1973,NA,NA,NA,Skeena
1487,196,Lake Sockeye,1973,NA,NA,NA,Skeena
1488,198,Lake Sockeye,1973,NA,NA,NA,Skeena
1489,199,Lake Sockeye,1973,NA,NA,NA,Skeena
1490,200,Lake Sockeye,1973,NA,NA,NA,Skeena
1491,201,Lake Sockeye,1973,NA,3000,NA,Skeena
1492,230,Lake Sockeye,1973,NA,NA,NA,Skeena
1493,171,Lake Sockeye,1973,8972,4000,13460,Skeena
1494,175,Lake Sockeye,1973,6000,3000,7292,Skeena
1495,176,Lake Sockeye,1973,6981,4000,14419,Skeena
1496,177,Lake Sockeye,1973,3938,1850,4893,Skeena
1497,178,Lake Sockeye,1973,4000,2000,5327,Skeena
1498,180,Lake Sockeye,1973,140253,NA,283174,Skeena
1499,203,Lake Sockeye,1973,261485,NA,790131,Skeena
1500,186,Lake Sockeye,1973,236140,NA,835820,Skeena
1501,189,Lake Sockeye,1973,32179,NA,79783,Skeena
1502,183,Lake Sockeye,1973,NA,NA,NA,Skeena
1503,185,Lake Sockeye,1973,2399,1200,7121,Skeena
1504,187,Lake Sockeye,1973,7809,4650,14066,Skeena
1505,188,Lake Sockeye,1973,9893,NA,17821,Skeena
1506,190,Lake Sockeye,1973,600,300,1439,Skeena
1507,191,Lake Sockeye,1973,4000,2000,9591,Skeena
1508,192,Lake Sockeye,1973,15164,5600,36361,Skeena
1509,193,Lake Sockeye,1973,NA,NA,NA,Skeena
1510,197,Lake Sockeye,1973,6000,3000,17457,Skeena
1511,226,River Sockeye,1973,NA,2800,NA,Skeena
1512,216,River Sockeye,1973,NA,NA,NA,Skeena
1513,205,Chinook,1974,NA,2800,NA,Skeena
1514,210,Chinook,1974,NA,1525,NA,Skeena
1515,206,Chinook,1974,NA,950,NA,Skeena
1516,207,Chinook,1974,NA,5425,NA,Skeena
1517,222,Chinook,1974,NA,15976,NA,Skeena
1518,217,Chinook,1974,NA,3925,NA,Skeena
1519,221,Chinook,1974,NA,NA,NA,Skeena
1520,224,Chinook,1974,NA,200,NA,Skeena
1521,212,Chinook,1974,NA,NA,NA,Skeena
1522,227,Chinook,1974,NA,400,NA,Skeena
1523,229,Chinook,1974,NA,400,NA,Skeena
1524,241,Chinook,1974,NA,NA,NA,Skeena
1525,211,Chum,1974,16353,11975,34904,Skeena
1526,214,Chum,1974,1598,2177,3411,Skeena
1527,220,Chum,1974,NA,100,NA,Skeena
1528,242,Chum,1974,NA,NA,NA,Skeena
1529,202,Coho,1974,77480,21350,176091,Skeena
1530,215,Coho,1974,52996,16278,120446,Skeena
1531,231,Coho,1974,NA,NA,NA,Skeena
1532,225,Coho,1974,5626,1920,11734,Skeena
1533,240,Pink (Even),1974,NA,NA,NA,Skeena
1534,213,Pink (Odd),1974,NA,NA,NA,Skeena
1535,219,Pink (Even),1974,766905,492190,1308909,Skeena
1536,218,Pink (Even),1974,80451,43230,171711,Skeena
1537,223,Pink (Odd),1974,NA,NA,NA,Skeena
1538,209,Pink (Odd),1974,NA,NA,NA,Skeena
1539,172,Lake Sockeye,1974,NA,NA,NA,Skeena
1540,173,Lake Sockeye,1974,NA,NA,NA,Skeena
1541,179,Lake Sockeye,1974,NA,NA,NA,Skeena
1542,182,Lake Sockeye,1974,NA,NA,NA,Skeena
1543,184,Lake Sockeye,1974,NA,NA,NA,Skeena
1544,204,Lake Sockeye,1974,NA,NA,NA,Skeena
1545,243,Lake Sockeye,1974,NA,NA,NA,Skeena
1546,174,Lake Sockeye,1974,NA,NA,NA,Skeena
1547,181,Lake Sockeye,1974,NA,NA,NA,Skeena
1548,194,Lake Sockeye,1974,NA,50,NA,Skeena
1549,195,Lake Sockeye,1974,NA,NA,NA,Skeena
1550,196,Lake Sockeye,1974,NA,NA,NA,Skeena
1551,198,Lake Sockeye,1974,NA,NA,NA,Skeena
1552,199,Lake Sockeye,1974,NA,NA,NA,Skeena
1553,200,Lake Sockeye,1974,NA,NA,NA,Skeena
1554,201,Lake Sockeye,1974,NA,25,NA,Skeena
1555,230,Lake Sockeye,1974,NA,NA,NA,Skeena
1556,171,Lake Sockeye,1974,3925,1750,6145,Skeena
1557,175,Lake Sockeye,1974,1500,750,1856,Skeena
1558,176,Lake Sockeye,1974,6981,3250,15824,Skeena
1559,177,Lake Sockeye,1974,5251,2450,6659,Skeena
1560,178,Lake Sockeye,1974,3600,1800,4930,Skeena
1561,180,Lake Sockeye,1974,109851,NA,242376,Skeena
1562,203,Lake Sockeye,1974,156822,NA,569890,Skeena
1563,186,Lake Sockeye,1974,291444,NA,1308503,Skeena
1564,189,Lake Sockeye,1974,38189,NA,107998,Skeena
1565,183,Lake Sockeye,1974,NA,NA,NA,Skeena
1566,185,Lake Sockeye,1974,2878,1200,10222,Skeena
1567,187,Lake Sockeye,1974,7809,4650,15073,Skeena
1568,188,Lake Sockeye,1974,9893,NA,19096,Skeena
1569,190,Lake Sockeye,1974,2,1,5,Skeena
1570,191,Lake Sockeye,1974,NA,NA,NA,Skeena
1571,192,Lake Sockeye,1974,NA,NA,NA,Skeena
1572,193,Lake Sockeye,1974,NA,NA,NA,Skeena
1573,197,Lake Sockeye,1974,NA,NA,NA,Skeena
1574,226,River Sockeye,1974,NA,2200,NA,Skeena
1575,216,River Sockeye,1974,NA,NA,NA,Skeena
1576,205,Chinook,1975,NA,2300,NA,Skeena
1577,210,Chinook,1975,NA,2850,NA,Skeena
1578,206,Chinook,1975,NA,950,NA,Skeena
1579,207,Chinook,1975,NA,3925,NA,Skeena
1580,222,Chinook,1975,NA,5110,NA,Skeena
1581,217,Chinook,1975,NA,3909,NA,Skeena
1582,221,Chinook,1975,NA,500,NA,Skeena
1583,224,Chinook,1975,NA,200,NA,Skeena
1584,212,Chinook,1975,NA,NA,NA,Skeena
1585,227,Chinook,1975,NA,400,NA,Skeena
1586,229,Chinook,1975,NA,200,NA,Skeena
1587,241,Chinook,1975,NA,NA,NA,Skeena
1588,211,Chum,1975,13243,9225,23010,Skeena
1589,214,Chum,1975,1066,1175,1851,Skeena
1590,220,Chum,1975,NA,NA,NA,Skeena
1591,242,Chum,1975,NA,NA,NA,Skeena
1592,202,Coho,1975,42220,12825,78186,Skeena
1593,215,Coho,1975,23367,8624,43272,Skeena
1594,231,Coho,1975,NA,50,NA,Skeena
1595,225,Coho,1975,3750,1220,6552,Skeena
1596,240,Pink (Even),1975,NA,NA,NA,Skeena
1597,213,Pink (Odd),1975,1270862,752007,2208028,Skeena
1598,219,Pink (Even),1975,NA,NA,NA,Skeena
1599,218,Pink (Even),1975,NA,NA,NA,Skeena
1600,223,Pink (Odd),1975,71896,75650,100539,Skeena
1601,209,Pink (Odd),1975,1855152,967450,3223188,Skeena
1602,172,Lake Sockeye,1975,NA,NA,NA,Skeena
1603,173,Lake Sockeye,1975,NA,NA,NA,Skeena
1604,179,Lake Sockeye,1975,NA,NA,NA,Skeena
1605,182,Lake Sockeye,1975,NA,NA,NA,Skeena
1606,184,Lake Sockeye,1975,NA,NA,NA,Skeena
1607,204,Lake Sockeye,1975,NA,NA,NA,Skeena
1608,243,Lake Sockeye,1975,NA,NA,NA,Skeena
1609,174,Lake Sockeye,1975,NA,NA,NA,Skeena
1610,181,Lake Sockeye,1975,NA,NA,NA,Skeena
1611,194,Lake Sockeye,1975,NA,NA,NA,Skeena
1612,195,Lake Sockeye,1975,NA,NA,NA,Skeena
1613,196,Lake Sockeye,1975,NA,400,NA,Skeena
1614,198,Lake Sockeye,1975,NA,NA,NA,Skeena
1615,199,Lake Sockeye,1975,NA,NA,NA,Skeena
1616,200,Lake Sockeye,1975,NA,NA,NA,Skeena
1617,201,Lake Sockeye,1975,NA,12,NA,Skeena
1618,230,Lake Sockeye,1975,NA,NA,NA,Skeena
1619,171,Lake Sockeye,1975,1346,600,1736,Skeena
1620,175,Lake Sockeye,1975,2000,1000,2271,Skeena
1621,176,Lake Sockeye,1975,3901,2300,5982,Skeena
1622,177,Lake Sockeye,1975,5688,2700,6551,Skeena
1623,178,Lake Sockeye,1975,200,100,240,Skeena
1624,180,Lake Sockeye,1975,60353,NA,91485,Skeena
1625,203,Lake Sockeye,1975,473953,NA,863483,Skeena
1626,186,Lake Sockeye,1975,118485,NA,229514,Skeena
1627,189,Lake Sockeye,1975,28686,NA,47994,Skeena
1628,183,Lake Sockeye,1975,NA,NA,NA,Skeena
1629,185,Lake Sockeye,1975,540,325,976,Skeena
1630,187,Lake Sockeye,1975,7809,4450,11155,Skeena
1631,188,Lake Sockeye,1975,9893,NA,14132,Skeena
1632,190,Lake Sockeye,1975,NA,NA,NA,Skeena
1633,191,Lake Sockeye,1975,2100,1050,3460,Skeena
1634,192,Lake Sockeye,1975,152,300,250,Skeena
1635,193,Lake Sockeye,1975,NA,NA,NA,Skeena
1636,197,Lake Sockeye,1975,66,33,118,Skeena
1637,226,River Sockeye,1975,NA,464,NA,Skeena
1638,216,River Sockeye,1975,NA,NA,NA,Skeena
